Cod_Id;varobj;x01;x02;x03;x04;x05;x06;x07;x08;x09;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40
804;407;8;23;18;35;64;53;82;18;18;54;54;34;64;70;19;16;19;40;40;42;51;18;19;20;34;35;34;51;50;16;18;20;19;38;42;38;53;60;54;68
805;397;11;17;17;38;53;49;91;20;19;57;62;33;71;76;18;17;19;37;35;44;54;19;16;20;40;31;34;61;46;21;21;19;18;38;37;30;53;51;40;66
806;421;13;20;21;47;61;57;107;18;17;54;51;30;66;69;20;16;20;41;39;44;56;21;20;22;40;33;35;59;49;24;18;21;17;31;40;34;51;57;49;63
807;408;8;21;21;33;56;59;79;21;15;58;61;29;70;79;19;17;23;39;39;48;55;15;18;20;31;32;39;45;49;19;19;21;18;37;38;36;50;55;49;64
808;417;12;21;19;41;63;51;93;20;20;55;55;34;74;72;19;16;17;40;37;41;55;15;21;20;34;37;37;50;54;21;20;23;21;35;44;36;50;60;49;63
809;428;10;22;20;36;63;56;82;22;20;62;61;32;73;78;21;21;20;43;45;42;57;22;19;20;39;35;36;58;49;17;19;18;21;35;33;36;52;50;49;65
810;414;13;21;18;46;58;50;106;18;18;53;50;31;66;67;20;23;22;42;42;46;55;17;20;18;36;36;33;48;52;21;20;18;22;37;36;37;55;54;51;74
811;416;12;23;19;41;62;53;98;19;18;58;57;28;72;69;18;18;20;39;42;43;50;19;21;22;37;40;40;54;58;18;18;21;22;34;40;39;52;53;53;65
812;407;10;20;17;38;59;48;90;19;20;55;55;35;71;74;16;20;19;38;41;42;51;22;15;21;39;32;36;57;48;22;18;19;19;34;35;38;49;49;51;63
813;406;10;19;19;34;57;54;80;21;17;63;59;28;80;74;20;18;24;41;40;48;56;24;21;19;42;41;37;56;56;15;20;16;16;37;32;33;54;46;49;70
814;402;11;19;19;38;56;52;87;19;18;56;56;28;67;74;19;19;22;46;43;46;64;23;23;17;41;41;33;55;58;21;16;18;19;33;35;34;47;50;51;59
815;394;7;20;20;31;55;52;75;18;20;53;56;34;70;73;19;20;18;43;39;38;58;22;21;21;38;37;37;54;48;18;20;17;18;40;36;34;54;53;47;67
816;390;8;18;17;33;54;53;78;19;19;53;52;30;67;67;22;19;19;43;39;41;59;19;14;21;36;32;37;52;49;16;18;16;20;34;35;39;48;51;52;62
817;397;6;19;20;31;54;58;77;18;17;53;55;32;64;70;21;20;16;39;41;39;55;21;23;20;37;40;35;52;57;19;20;25;19;35;45;37;50;61;56;65
818;425;7;21;22;28;63;62;67;20;27;58;59;40;72;78;19;18;18;40;40;41;52;20;18;20;39;36;30;57;52;18;18;20;18;33;38;33;47;50;49;60
819;404;8;19;19;30;55;51;71;21;20;60;61;32;74;78;20;21;19;41;42;44;55;20;16;21;36;34;38;52;54;23;18;18;23;31;35;38;49;49;54;67
820;409;9;21;19;33;65;55;78;17;20;54;49;32;69;62;22;20;19;43;42;41;58;20;19;18;38;38;32;57;56;22;16;23;16;33;40;32;50;53;46;64
821;401;8;19;22;34;53;59;83;16;21;48;48;38;63;67;19;22;15;42;44;40;58;19;17;17;38;35;32;51;52;18;21;17;18;41;32;35;58;50;48;70
822;397;8;20;20;33;56;57;79;16;19;50;47;35;64;64;20;18;21;40;37;48;56;20;19;17;37;37;34;53;56;18;20;21;21;35;37;31;53;52;46;72
823;401;7;23;19;29;65;51;71;17;23;51;50;38;66;64;19;21;19;42;43;40;59;17;19;19;36;36;37;53;52;19;24;16;17;44;35;32;61;47;46;72
824;410;9;22;19;35;61;52;85;18;19;54;55;36;71;68;19;19;20;40;43;43;53;18;16;22;36;28;37;51;47;20;20;22;20;39;41;35;56;58;47;73
825;417;8;15;24;34;47;66;87;21;17;59;57;30;73;75;18;19;19;43;42;45;57;21;21;26;38;35;43;55;52;23;20;19;21;38;36;37;57;54;48;73
826;421;11;14;23;41;43;63;102;21;18;58;63;34;74;80;20;19;18;41;37;42;60;19;20;23;35;36;39;54;52;18;17;22;21;33;34;40;48;47;53;63
827;420;12;19;20;43;53;55;101;17;23;52;53;42;64;68;20;22;19;40;42;45;54;19;21;18;37;38;35;50;53;20;22;20;18;37;40;34;57;51;47;69
828;402;6;20;23;30;59;61;77;17;20;49;54;32;64;70;24;20;19;47;40;42;62;18;17;20;39;32;36;53;48;17;19;21;16;36;40;30;50;57;47;63
829;403;9;22;22;34;58;60;81;17;18;51;50;34;66;66;16;20;19;39;42;45;51;18;20;17;38;37;36;53;48;17;18;21;14;33;40;31;48;58;47;62
830;399;8;20;19;34;57;56;82;20;18;56;56;32;71;69;21;17;18;42;34;44;58;19;19;21;35;37;43;50;52;25;19;21;16;37;35;30;50;52;44;61
831;414;11;21;16;43;60;43;97;22;19;61;63;34;76;78;19;21;18;43;44;43;58;22;21;19;40;43;34;55;63;20;21;20;20;41;39;32;57;59;46;72
832;409;12;20;21;42;58;55;99;18;18;50;51;30;65;68;20;17;18;37;39;41;56;20;17;21;41;33;37;57;49;17;21;21;18;42;36;33;58;54;47;72
833;411;11;17;18;38;54;52;90;21;20;62;57;33;73;80;19;19;21;40;41;46;51;18;19;19;38;38;35;55;53;21;19;19;19;39;35;34;54;48;47;65
834;413;13;20;18;44;58;51;100;16;21;51;46;36;67;65;19;22;18;39;44;43;56;22;21;18;38;36;34;55;56;23;21;20;20;38;34;38;55;53;52;67
835;388;7;20;18;32;59;48;78;16;19;52;47;31;67;63;21;20;18;44;42;42;61;19;18;18;37;33;35;55;49;20;18;22;19;35;43;37;51;60;49;66
836;399;10;18;18;37;52;51;90;20;20;57;57;33;68;74;17;19;20;40;42;46;56;19;20;18;38;35;34;52;49;20;18;21;17;33;39;31;47;54;45;65
837;399;10;23;19;35;61;53;84;16;20;46;47;37;59;65;17;20;24;39;40;46;55;19;21;16;37;38;32;53;60;19;19;19;17;36;36;34;53;53;50;68
838;398;9;18;19;36;52;52;87;20;21;56;60;34;71;73;19;16;21;42;35;48;57;19;15;23;37;32;39;53;47;21;20;16;20;37;34;38;57;45;52;72
839;388;8;16;18;34;52;52;83;17;20;51;51;36;63;67;20;18;25;40;42;48;55;19;21;18;31;41;37;47;59;18;17;23;19;36;41;36;49;56;50;64
840;382;7;20;17;30;61;48;75;16;19;50;49;31;67;64;18;19;20;39;37;43;54;17;17;21;37;37;38;55;56;16;19;23;21;36;43;35;53;60;48;66
841;425;9;17;22;37;49;61;86;21;19;59;62;35;73;80;20;23;20;43;46;46;57;17;18;21;32;34;38;48;46;19;21;17;22;39;33;39;55;51;54;70
842;407;12;18;23;39;52;61;97;16;19;47;47;32;62;65;21;22;18;44;45;45;59;20;19;23;36;34;38;48;47;20;23;21;22;39;39;34;54;52;50;64
843;413;10;18;19;36;55;54;86;20;17;60;58;33;70;72;21;21;19;45;42;45;61;17;18;16;36;31;31;56;44;18;18;19;17;37;38;34;54;54;51;68
844;396;7;19;18;29;56;50;69;22;16;59;64;33;75;81;24;17;23;46;38;47;64;20;19;21;36;37;40;52;51;19;22;21;19;39;40;32;61;52;47;76
845;410;10;19;20;36;56;56;88;18;18;57;52;33;70;65;22;21;20;42;42;47;60;23;18;22;41;36;38;56;50;20;19;21;23;37;36;38;53;52;55;67
846;406;11;17;21;39;48;57;93;18;16;53;52;30;62;70;21;21;21;42;40;42;58;20;22;19;33;39;32;51;59;16;16;19;20;36;35;40;52;52;52;67
847;410;7;20;23;32;57;61;78;20;17;57;58;28;70;74;22;21;20;45;46;44;60;20;19;22;38;38;37;49;51;21;22;19;19;38;36;34;52;52;48;66
848;421;10;22;20;36;63;58;88;20;21;59;59;31;73;76;18;19;22;40;41;48;61;19;17;20;39;38;38;52;54;20;16;23;21;36;41;36;50;56;51;62
849;412;9;22;19;33;59;53;83;21;21;59;59;36;71;75;21;17;21;41;40;44;55;21;23;22;39;42;39;52;58;20;18;17;23;38;35;39;54;54;55;70
850;398;10;20;18;34;58;52;82;18;18;56;52;36;70;67;22;17;20;43;41;47;62;17;21;20;33;37;38;50;53;22;19;19;19;34;37;34;53;54;44;65
851;418;11;18;19;41;59;53;97;18;22;51;53;41;65;70;21;22;25;39;47;49;51;21;20;21;37;38;38;52;54;22;20;22;19;38;40;35;49;54;47;63
852;419;10;20;19;35;56;53;84;24;21;62;62;34;75;77;19;19;22;41;43;46;57;18;22;18;33;40;34;48;57;22;17;22;22;34;38;39;46;53;50;57
853;405;10;18;20;41;55;53;94;19;15;53;53;30;70;70;22;21;21;43;41;45;61;20;18;19;33;36;40;48;51;16;19;21;20;34;42;34;52;56;47;66
854;414;10;19;19;40;57;55;91;20;18;55;58;34;68;76;24;21;16;43;41;42;56;18;21;22;39;39;41;53;57;19;21;21;20;41;36;33;55;51;44;69
855;407;10;17;18;39;50;53;91;21;22;57;57;38;71;74;17;18;18;36;41;40;49;22;21;17;42;39;32;55;55;20;19;18;21;36;34;37;54;53;50;65
856;414;9;19;18;37;57;54;87;18;20;55;54;31;66;69;19;23;20;40;47;42;55;17;21;18;36;40;36;50;53;25;21;19;18;36;36;34;50;52;49;66
857;409;8;25;20;30;64;57;74;18;18;54;56;31;69;74;18;23;20;37;47;43;54;20;20;20;37;36;35;55;48;19;20;18;19;36;36;32;52;53;47;65
858;394;10;19;19;39;55;54;91;17;20;51;53;30;66;71;18;18;20;42;39;45;59;18;18;21;34;36;35;53;52;22;23;18;20;37;35;39;53;52;54;65
859;419;8;20;22;33;56;56;83;20;22;60;54;37;77;72;20;23;26;44;43;51;60;22;20;16;42;39;32;61;53;19;19;20;22;39;39;40;52;53;54;66
860;397;11;18;17;41;52;51;98;17;20;50;54;33;63;75;20;19;20;43;38;42;60;22;18;23;40;35;40;56;53;23;20;17;23;36;33;41;50;52;59;63
861;426;10;20;23;40;61;63;94;18;20;53;51;35;66;65;20;20;20;44;39;47;59;20;20;20;39;37;38;58;51;18;20;21;16;34;38;34;48;57;47;63
862;417;10;21;19;41;61;56;96;18;20;54;52;34;67;69;19;20;20;39;41;44;53;20;22;20;38;40;33;57;55;17;19;23;18;34;43;34;52;58;48;66
863;379;9;14;17;35;46;47;84;17;21;50;55;33;63;74;19;18;19;37;41;44;52;23;17;23;39;36;37;57;50;21;20;18;19;38;37;35;57;53;51;67
864;393;8;19;17;32;57;49;80;18;22;54;53;36;67;70;18;18;18;37;38;41;56;19;23;19;41;44;33;56;60;20;18;22;18;36;39;34;51;58;50;64
865;416;12;18;19;44;51;58;101;19;19;52;57;37;67;73;22;19;20;42;43;43;52;18;22;19;37;41;32;52;57;21;19;19;19;35;36;34;46;51;48;61
866;398;11;18;19;39;52;52;90;18;18;53;56;31;68;76;17;17;23;39;38;45;54;20;20;16;35;39;32;51;54;20;21;22;23;38;36;37;58;54;51;72
867;404;9;18;19;38;52;61;87;19;18;53;56;29;67;74;22;18;19;43;37;40;59;20;20;21;40;37;35;53;54;19;18;20;18;34;41;33;48;57;48;59
868;416;8;20;19;33;59;54;81;21;19;58;59;36;73;72;17;21;19;37;42;42;51;16;18;20;30;38;34;45;56;22;20;21;18;38;41;34;53;56;49;71
869;420;7;20;22;32;60;63;78;20;19;57;58;35;69;76;23;21;23;43;47;48;57;19;19;21;36;34;37;51;50;21;15;19;17;35;38;33;55;57;45;73
870;412;11;20;21;39;54;57;94;18;21;52;50;38;63;63;21;19;21;42;39;44;59;19;18;18;39;38;34;54;53;21;18;22;20;36;38;35;52;57;49;65
871;401;9;18;19;36;52;55;86;19;20;58;54;31;74;72;22;19;19;42;42;42;55;15;19;19;33;35;37;49;53;20;22;21;17;37;38;32;51;54;45;66
872;425;11;22;19;41;62;57;97;20;20;58;58;33;71;78;18;21;16;38;40;38;54;22;20;18;36;36;32;50;50;19;20;21;21;41;37;37;60;52;50;73
873;408;11;20;19;42;52;52;99;19;20;59;53;35;74;69;18;18;19;38;42;42;54;20;21;19;38;40;35;52;53;20;15;21;19;34;39;34;49;55;46;62
874;412;13;20;18;43;58;51;102;19;21;50;56;38;63;71;15;19;22;38;39;47;53;22;19;20;40;38;38;54;52;19;19;17;21;36;33;36;50;51;48;66
875;382;7;18;16;29;53;47;73;19;18;54;52;32;64;64;20;18;23;40;40;45;57;18;23;21;32;43;35;48;57;19;20;17;23;42;36;41;59;49;54;73
876;410;7;19;23;36;55;60;85;17;20;49;49;36;62;64;18;22;19;39;39;38;52;21;21;22;36;41;39;49;58;20;20;18;21;37;33;36;53;50;51;66
877;408;9;22;21;39;60;60;89;16;19;51;48;35;65;64;19;15;18;41;36;43;53;16;19;19;36;35;35;49;54;21;18;24;20;33;44;37;48;59;50;62
878;426;14;19;20;45;53;57;102;22;20;60;63;34;73;76;18;17;17;38;37;39;58;17;20;21;35;39;36;53;58;17;18;20;19;37;37;37;56;53;54;74
879;431;8;23;22;32;67;62;75;21;22;58;58;35;72;72;25;20;22;47;41;44;61;19;22;19;37;41;37;52;59;23;21;19;16;38;38;34;54;55;52;69
880;412;11;23;16;36;61;48;84;21;19;60;61;35;73;77;23;19;16;43;41;41;59;18;18;18;35;33;28;50;50;21;18;17;19;40;34;28;55;51;43;75
881;428;10;20;22;40;57;58;91;21;20;62;61;32;80;80;26;18;18;47;35;42;67;20;17;20;40;36;35;56;51;19;19;20;22;36;35;34;52;49;49;70
882;433;11;23;21;39;60;58;93;22;21;61;60;34;76;80;14;20;18;36;40;43;52;17;19;17;37;34;34;51;49;21;17;19;23;36;38;39;53;55;51;66
883;420;9;19;19;37;58;52;84;23;21;67;63;32;81;78;21;19;19;46;40;42;64;18;22;20;33;41;36;49;59;22;22;20;17;40;38;33;54;55;47;65
884;406;11;19;17;39;58;49;91;20;17;56;61;31;72;76;21;20;21;43;38;44;55;17;21;25;36;36;43;52;50;17;21;19;20;39;35;37;55;46;49;67
885;406;11;22;17;39;63;48;88;18;20;52;53;37;64;69;18;21;19;40;39;43;56;22;19;18;41;36;37;57;54;21;18;19;19;38;37;35;56;54;49;67
886;403;10;20;21;39;57;56;94;16;23;48;52;37;59;65;20;18;19;37;40;41;53;17;20;17;34;38;31;51;53;21;19;18;16;40;36;30;58;53;45;70
887;394;8;21;19;32;59;53;79;17;22;49;49;35;66;65;20;20;19;44;42;44;58;21;21;20;38;37;34;54;53;19;19;20;19;38;41;36;55;57;48;67
888;419;10;21;21;36;59;57;88;18;19;55;55;35;69;71;21;24;20;42;42;47;63;18;20;23;38;35;40;58;52;19;20;21;19;37;40;38;52;58;54;69
889;412;11;19;19;41;55;60;95;17;21;53;49;34;68;63;19;20;19;40;38;44;57;19;19;17;39;36;31;56;54;20;19;17;19;35;34;36;53;49;53;68
890;399;9;19;19;35;55;55;83;16;20;49;51;34;63;67;17;21;17;42;44;37;55;22;19;19;39;33;35;54;48;18;18;20;19;36;38;32;49;53;44;64
891;398;6;18;18;29;54;53;75;20;23;58;57;34;71;74;17;18;20;40;36;45;61;21;18;23;40;38;39;55;56;18;19;21;21;35;38;38;54;52;52;71
892;397;8;18;18;34;52;52;80;18;21;54;50;36;69;67;19;21;25;39;40;47;55;18;18;23;38;36;43;55;51;24;22;22;19;41;42;33;56;58;44;67
893;410;10;19;21;36;57;55;86;20;21;58;57;35;72;72;24;18;22;47;40;48;64;21;18;17;40;34;31;53;50;17;23;17;18;40;37;32;57;55;43;69
894;423;10;20;20;39;58;58;92;20;19;55;56;34;68;68;19;21;20;42;42;44;57;20;21;16;32;35;31;49;50;18;19;18;20;39;38;35;55;53;51;68
895;428;12;23;19;41;66;55;96;20;17;57;57;31;70;72;19;19;20;42;37;47;59;19;19;19;36;38;35;53;55;22;21;17;18;38;36;34;54;50;51;67
896;406;10;19;19;41;53;50;97;20;19;58;60;32;71;77;21;20;16;39;40;43;55;25;20;19;45;37;36;62;49;19;19;17;18;36;31;28;55;51;41;71
897;410;9;21;18;36;59;54;83;22;20;61;60;30;74;80;23;19;18;49;41;40;66;22;17;20;40;34;37;57;51;17;18;17;20;35;36;34;48;51;49;64
898;413;10;21;22;33;60;59;80;20;18;57;53;29;68;66;20;20;19;43;42;44;58;21;16;19;39;33;33;57;53;17;17;24;18;34;41;34;51;56;49;64
899;408;13;19;20;42;57;53;103;17;20;52;52;34;64;68;20;19;19;44;40;41;59;19;19;20;37;38;39;53;54;22;18;20;20;37;39;35;49;55;50;61
900;424;9;21;24;38;60;64;91;20;16;54;56;30;68;78;18;21;19;36;39;39;51;19;18;21;37;33;41;53;51;19;19;19;19;36;36;36;52;53;52;64
901;422;10;20;22;40;60;60;96;18;17;52;58;32;65;79;18;20;21;38;41;42;52;19;18;22;39;34;40;56;49;18;18;19;21;36;39;36;50;56;49;66
902;413;7;20;19;31;56;58;73;22;21;62;61;33;71;76;14;23;19;36;47;42;52;23;24;23;38;39;35;53;53;16;18;18;19;37;37;34;54;53;47;68
903;406;8;20;18;34;59;53;84;22;16;58;63;29;75;80;16;22;18;37;45;41;54;20;16;24;40;32;41;55;46;16;22;19;19;38;39;32;53;59;46;66
904;415;8;21;18;36;60;53;88;20;19;61;57;38;73;76;19;22;19;37;43;43;51;17;18;19;34;35;31;48;51;17;16;20;15;34;41;30;49;55;41;61
905;398;10;21;17;41;60;54;96;15;21;47;48;36;58;62;19;18;21;39;38;44;58;19;19;20;35;39;35;51;54;20;24;21;21;39;41;33;55;59;48;69
906;410;9;21;17;35;61;51;86;21;18;60;54;31;73;70;19;18;21;41;40;47;58;20;20;19;38;36;33;55;53;20;21;21;18;39;38;36;54;53;51;69
907;401;8;18;17;38;54;52;88;18;20;54;54;35;70;68;22;20;25;43;45;47;55;20;22;22;33;40;40;46;49;21;20;18;20;42;36;35;58;51;48;69
908;398;6;16;20;27;49;56;66;21;21;56;61;37;69;76;20;22;20;42;43;44;54;21;19;21;41;36;40;56;54;19;22;18;18;45;36;35;60;51;50;74
909;430;9;22;24;35;62;64;84;20;20;56;59;34;68;76;20;21;20;44;43;42;57;18;21;19;35;39;32;52;57;20;20;16;19;37;32;33;49;48;48;64
910;385;9;16;17;39;48;49;94;18;23;53;55;35;66;71;18;18;20;40;46;42;53;21;16;22;40;36;38;56;52;19;20;16;15;37;36;26;54;53;39;70
911;393;8;17;20;39;55;54;87;16;21;48;53;32;61;69;18;17;16;36;38;40;52;22;21;17;39;36;32;54;53;18;23;22;21;41;38;39;55;55;51;69
912;401;10;18;16;36;49;48;89;20;17;62;57;30;79;77;23;20;18;46;38;45;60;20;14;24;37;32;40;55;47;23;20;20;15;36;37;29;52;54;41;66
913;400;8;19;19;39;54;54;91;18;18;52;54;35;65;73;20;19;21;40;36;48;55;25;19;21;42;41;38;59;55;18;17;20;20;33;40;36;49;57;51;64
914;401;9;19;18;34;58;56;83;18;17;54;51;30;69;68;18;17;19;40;33;44;57;16;20;20;31;36;38;47;53;20;22;17;22;40;37;36;55;49;50;71
915;422;11;18;23;39;53;60;91;20;20;58;56;34;69;76;20;17;21;40;37;48;52;19;23;19;36;39;32;52;56;19;17;19;19;30;33;33;47;53;48;55
916;414;11;21;20;38;58;54;88;17;24;49;48;39;64;66;16;23;23;37;47;43;50;23;18;21;40;35;37;57;51;17;21;17;19;42;34;35;58;45;48;74
917;406;8;17;19;36;51;54;83;18;22;53;54;40;66;68;19;22;21;44;43;47;59;16;18;20;36;33;35;55;49;19;21;18;19;39;34;30;58;48;44;73
918;417;7;22;21;31;62;62;74;19;21;54;55;36;67;70;21;19;20;44;43;45;61;20;20;18;39;41;33;59;58;18;19;22;22;34;40;39;50;55;55;61
919;391;8;16;19;35;47;57;84;17;19;51;51;33;68;66;23;16;20;43;38;45;57;19;20;20;42;39;36;61;57;21;20;20;21;37;34;36;53;52;50;65
920;394;9;16;18;34;44;54;84;19;19;55;55;34;69;70;18;21;22;43;45;43;59;16;20;21;31;39;35;45;57;20;19;22;21;35;43;40;53;59;53;70
921;399;10;16;20;38;50;57;90;18;19;54;52;33;68;68;20;18;19;44;39;47;59;18;22;19;38;38;35;54;52;22;19;19;17;38;35;30;59;50;42;74
922;394;8;18;17;33;54;53;82;20;17;59;58;31;74;72;23;20;21;44;41;47;60;21;23;18;36;43;36;51;59;19;19;22;19;37;40;34;52;58;49;68
923;401;9;19;18;36;60;51;86;20;19;55;59;31;70;73;23;18;16;47;40;44;63;19;21;22;34;36;34;51;54;20;19;21;21;40;34;34;54;49;46;69
924;402;8;17;21;38;52;59;89;16;20;47;49;35;61;64;18;19;18;43;40;43;60;21;20;21;39;38;37;54;50;18;23;20;21;44;40;36;59;55;49;78
925;417;12;21;20;45;60;55;103;16;22;48;50;38;62;65;19;20;20;42;36;44;57;21;18;18;41;33;33;55;51;20;20;16;20;34;37;38;50;50;54;64
926;392;8;17;19;33;49;54;78;17;17;49;51;33;64;70;19;21;18;42;43;40;55;20;22;21;36;39;37;53;56;18;22;20;19;39;37;37;53;53;57;68
927;423;10;19;23;41;52;64;97;20;25;54;54;39;68;67;19;18;18;40;40;42;55;17;15;20;36;31;34;55;47;19;19;22;20;38;42;35;52;58;50;69
928;422;9;16;20;36;48;60;82;23;23;62;66;38;71;81;21;19;17;41;41;40;55;15;17;19;30;36;34;45;54;22;22;19;18;38;36;33;53;55;46;70
929;395;10;17;21;39;52;58;93;16;18;48;49;31;63;64;19;20;19;40;44;43;56;20;18;16;36;35;32;53;50;17;23;20;19;42;35;36;58;49;49;71
930;408;9;18;19;37;56;54;89;19;24;53;58;41;66;74;23;17;20;47;38;46;56;18;19;21;35;34;41;54;50;18;19;19;20;40;34;35;55;48;47;70
931;401;10;19;19;39;54;54;93;19;21;54;55;38;71;71;23;18;19;45;41;45;58;19;18;15;39;37;29;55;54;17;18;18;21;36;37;33;54;53;48;67
932;417;10;19;18;38;55;48;93;23;20;68;60;34;84;76;20;22;21;45;45;47;60;23;18;20;38;34;36;56;52;17;16;14;18;30;33;34;43;50;48;58
933;425;12;18;20;41;55;58;93;21;20;61;58;32;74;71;19;19;19;40;40;40;55;22;18;23;39;32;35;54;48;20;18;17;21;38;34;39;52;49;55;68
934;418;12;20;19;44;52;51;103;23;19;64;62;32;77;76;20;18;21;44;41;44;59;19;21;18;41;35;33;61;50;19;19;21;22;39;36;38;53;46;47;65
935;431;13;19;22;41;54;56;98;21;18;62;62;36;75;78;23;19;21;43;41;44;56;21;20;22;40;37;40;55;49;20;19;21;21;33;37;40;49;54;56;67
936;414;13;17;19;44;50;54;106;20;20;58;56;34;76;74;24;19;22;43;41;44;57;19;20;18;40;38;32;55;54;22;20;21;22;39;39;34;53;55;48;69
937;412;12;18;22;42;55;59;98;16;20;53;52;33;68;66;22;17;21;44;41;46;58;17;21;18;35;39;32;50;57;20;18;21;15;36;40;29;52;56;44;64
938;402;13;16;21;38;48;58;89;18;17;53;52;31;67;71;22;19;22;44;42;48;57;17;23;19;35;40;33;54;56;20;19;19;21;34;36;35;48;54;46;65
939;413;7;21;22;33;60;58;77;17;23;52;49;38;69;68;19;18;21;39;41;44;55;17;18;20;34;39;36;49;55;17;16;16;22;34;34;37;50;56;52;68
940;434;10;18;23;38;53;66;92;20;21;58;57;36;73;73;16;19;20;38;41;42;53;20;24;16;39;41;31;54;58;21;18;14;19;37;30;34;53;44;48;67
941;407;10;18;19;33;52;51;81;22;22;62;64;33;72;78;20;21;19;44;43;40;61;19;20;18;35;38;36;47;55;19;15;21;20;32;38;41;46;52;57;59
942;429;14;19;21;46;61;55;108;20;23;55;56;39;69;75;18;18;21;37;40;44;55;20;19;17;40;37;30;55;56;20;19;17;20;35;37;38;48;56;51;59
943;411;11;19;21;40;53;60;93;17;20;50;56;36;67;73;18;20;20;42;42;44;57;23;20;22;42;36;37;55;51;21;20;15;19;39;34;37;54;54;50;67
944;425;10;21;20;39;61;55;93;21;20;61;57;32;76;73;19;18;19;42;37;42;57;18;21;21;33;40;40;49;54;21;16;22;18;33;37;33;49;56;49;66
945;411;6;20;20;28;58;60;68;20;19;59;58;33;74;77;18;19;20;39;40;43;58;20;19;19;36;38;36;52;56;21;20;22;20;37;35;36;53;52;50;66
946;416;9;20;20;33;56;57;79;21;19;62;60;33;74;79;19;19;18;39;37;42;55;19;19;19;36;34;35;51;53;16;17;19;16;35;33;33;51;50;50;66
947;427;11;25;16;40;67;48;95;21;22;61;58;38;77;73;20;20;21;44;38;46;61;18;19;16;35;36;31;55;53;20;19;19;20;37;37;34;55;54;50;69
948;420;12;16;20;45;49;55;105;21;21;60;60;32;72;79;16;23;19;38;44;42;52;18;20;19;34;38;32;51;54;19;20;19;21;38;35;36;55;48;48;70
949;397;8;18;18;35;48;54;89;18;21;54;52;35;67;69;16;22;21;37;42;45;53;17;18;18;36;33;35;50;53;23;20;19;21;37;36;40;57;53;57;71
950;410;7;20;20;30;54;60;72;22;21;59;59;35;70;72;19;21;18;40;40;41;58;22;17;17;43;36;31;58;53;19;17;22;19;37;39;38;51;53;53;67
951;410;8;20;20;34;63;59;83;17;18;55;54;29;66;69;20;20;21;46;41;44;61;22;21;21;38;40;38;52;55;19;22;15;21;39;33;37;56;48;47;73
952;408;9;17;25;35;48;63;84;18;18;57;56;32;68;72;22;21;20;44;40;47;58;22;19;18;41;40;34;58;57;18;20;19;17;41;36;33;58;52;46;72
953;415;12;18;21;45;53;55;105;19;21;54;55;35;70;69;19;16;19;33;44;42;49;21;19;20;40;36;39;55;49;20;21;18;22;39;35;38;53;53;50;65
954;410;10;21;21;41;57;52;96;20;21;55;56;32;67;67;19;20;19;42;45;40;61;20;19;17;40;37;34;52;50;19;20;21;20;38;38;35;55;53;49;68
955;376;10;15;18;38;45;52;94;14;19;46;47;35;65;61;20;17;19;41;36;44;54;19;21;25;36;36;40;51;56;18;20;20;21;38;36;37;53;53;50;69
956;408;10;20;22;37;55;60;85;16;23;45;51;38;59;69;19;19;19;42;45;41;56;23;16;19;41;33;32;59;53;21;22;19;21;41;36;38;56;50;49;70
957;424;8;21;21;32;60;56;72;22;20;63;62;34;77;79;20;20;23;41;42;50;56;22;20;19;40;36;37;57;54;22;19;16;21;37;33;36;51;50;53;66
958;395;7;20;13;29;61;49;68;22;17;63;64;31;75;81;17;18;17;38;38;40;57;20;21;22;36;37;40;51;53;20;21;18;20;40;38;38;55;56;52;70
959;411;9;20;19;38;55;57;87;20;21;56;55;34;71;74;19;22;19;40;43;47;54;19;19;22;38;35;36;53;52;18;18;19;20;36;36;32;54;55;45;65
960;419;11;17;21;42;47;60;100;22;17;61;60;30;73;79;21;19;20;42;43;41;56;20;18;18;40;35;32;55;50;23;23;19;18;42;38;35;59;52;50;72
961;428;14;24;20;45;64;58;106;19;20;55;55;32;68;68;20;18;19;46;38;44;59;17;15;18;34;36;33;51;56;22;18;18;20;34;34;39;50;54;49;64
962;414;9;19;18;38;58;54;87;20;16;59;60;30;71;78;21;20;18;44;41;40;58;16;18;19;29;35;37;44;49;17;19;23;18;34;43;36;46;61;50;60
963;391;2;23;18;20;66;50;51;20;17;60;59;27;75;77;19;18;20;42;38;41;58;21;20;18;38;38;32;56;57;19;20;21;20;36;36;37;52;51;54;65
964;401;7;20;16;30;59;51;73;22;16;62;63;31;73;79;22;18;19;45;36;44;59;22;18;20;39;36;36;54;52;19;21;20;22;42;41;40;59;59;54;70
965;408;11;19;20;41;56;53;97;19;18;55;55;34;69;68;19;19;19;42;38;43;60;21;19;18;41;38;36;59;55;17;24;21;20;39;38;35;55;55;46;70
966;414;9;22;19;35;66;55;78;17;19;55;52;36;69;66;20;18;18;43;36;43;58;19;14;18;38;30;35;56;46;23;20;16;21;42;33;34;56;49;49;70
967;430;11;22;24;35;64;64;83;20;22;56;54;36;69;65;19;18;19;41;42;45;56;21;23;20;40;37;36;56;54;20;18;20;19;34;39;34;52;57;47;66
968;430;13;21;18;43;59;52;99;24;15;66;68;33;79;83;21;17;19;44;41;44;60;20;18;20;37;35;37;51;51;22;20;17;15;39;33;30;56;52;43;71
